"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
47,1,"IRENA PEKÁRKOVÁ",55,"účetní","Černá v Pošumaví","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,9,"FRANTIŠEK LUKEŠ",73,"důchodce","Černá v Pošumaví","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,2,"MIROSLAV PŘIBYL",61,"řidič","Bližná","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,8,"VLASTIMIL PEKÁREK",72,"důchodce","Muckov","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,7,"MIROSLAV HOMOLKA",54,"řidič","Černá v Pošumaví","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
901,7,"DAVID KOZÁK",45,"provozní vedoucí","Černá v Pošumaví","Ne","SDRUŽENÍ PŘÁTEL KULTURY, SPORTU A PIVA",""
901,9,"VÁCLAV MALÝ",32,"truhlář","Černá v Pošumaví","Ne","SDRUŽENÍ PŘÁTEL KULTURY, SPORTU A PIVA",""
901,4,"Bc. JAN FIKAR",26,"programátor","Černá v Pošumaví","Ne","SDRUŽENÍ PŘÁTEL KULTURY, SPORTU A PIVA",""
901,2,"JIŘÍ DAŇO",34,"elektrikář","Černá v Pošumaví","Ne","SDRUŽENÍ PŘÁTEL KULTURY, SPORTU A PIVA",""
901,3,"DOMINIK ČERKL",25,"elektromontér","Černá v Pošumaví","Ne","SDRUŽENÍ PŘÁTEL KULTURY, SPORTU A PIVA",""
904,2,"MIROSLAV BANÍK",50,"kuchař","Černá v Pošumaví","Ne","ZA PŘÍMÉ JEDNÁNÍ",""
903,8,"IVANA SIROTKOVÁ",61,"důchodkyně","Černá v Pošumaví","Ne","ZA PŘÍMÉ JEDNÁNÍ",""
903,1,"Mgr. MICHAELA ROKOSOVÁ",43,"učitelka ZŠ","Černá v Pošumaví","Ne","ZA PŘÍMÉ JEDNÁNÍ",""
903,3,"JANA MELOUNKOVÁ",39,"učitelka MŠ","Černá v Pošumaví","Ne","ZA SPRAVEDLNOST",""
904,1,"Mgr. VĚRA DAŇOVÁ",57,"ředitelka ZŠ a MŠ","Černá v Pošumaví","Ano","ZA SPRAVEDLNOST",""
904,9,"JAROSLAV FOLTA",60,"invalidní důchodce","Černá v Pošumaví","Ne","ZA SPRAVEDLNOST",""
904,4,"JIŘINA ŠTĚRBOVÁ",53,"podnikatelka","Černá v Pošumaví","Ne","ZA SPRAVEDLNOST",""
902,9,"PAVEL VRBA",55,"důchodce","Černá v Pošumaví","Ne","ZA SPRAVEDLNOST",""
903,6,"PAVLÍNA PÁRTLOVÁ",38,"vedoucí provozu","Černá v Pošumaví","Ne","SKALÁCI 2010",""
902,2,"PETR ŠTĚRBA",52,"automechanik","Černá v Pošumaví","Ano","SKALÁCI 2010",""
902,3,"MIROSLAV ČURDA",60,"zemědělec","Bližná","Ne","SKALÁCI 2010",""
904,8,"HEDVIKA PŘIBYLOVÁ",54,"vedoucí provozu","Černá v Pošumaví","Ne","SKALÁCI 2010",""
902,5,"DOBROSLAV DOLEŽAL",67,"důchodce","Plánička","Ne","SKALÁCI 2010",""
902,1,"JAN FIKAR",66,"důchodce","Černá v Pošumaví","Ne","SKALÁCI 2010",""
902,6,"BOHUSLAV ŠTUMPAUER",51,"řidič","Bližná","Ne","SKALÁCI 2010",""
47,6,"VLASTIMIL PEKÁREK",52,"řidič","Černá v Pošumaví","Ne","SKALÁCI 2010","*"
904,6,"PETRA VALNOHOVÁ",46,"zdravotní sestra","Černá v Pošumaví","Ne","OBEC 2002",""
801,1,"Ing. JAKUB SUCHÁNEK",36,"manager","Černá v Pošumaví","Ano","MLADÍ",""
903,4,"MARKÉTA BALOUNOVÁ",38,"pomocná kuchařka","Černá v Pošumaví","Ne","MLADÍ",""
904,3,"HANA KOZÁKOVÁ",32,"recepční","Černá v Pošumaví","Ne","MLADÍ",""
903,9,"ANNA BANDUROVÁ",62,"důchodkyně","Černá v Pošumaví","Ne","",""
903,7,"IVA BRABCOVÁ",51,"poštovní doručovatelka","Černá v Pošumaví","Ne","",""
902,4,"IVANA MARKOVÁ",52,"účetní","Černá v Pošumaví","Ne","",""
47,4,"JAN KŘIVOHLÁVEK",41,"podnikatel","Bližná","Ne","",""
903,5,"EVA BRUNEROVÁ",36,"v domácnosti","Černá v Pošumaví","Ne","",""
901,5,"LUBOŠ ZEMAN ML.",24,"dělník","Černá v Pošumaví","Ne","",""
901,8,"FILIP STRNAD",20,"student","Černá v Pošumaví","Ne","",""
904,7,"LUCIE WUDYOVÁ",31,"mateřská dovolená","Černá v Pošumaví","Ne","",""
901,1,"Ing. JOSEF ČERNÝ ML.",25,"obchodní manažer","Černá v Pošumaví","Ne","",""
902,8,"JAROSLAV SOCHOR",65,"důchodce","Černá v Pošumaví","Ne","",""
904,5,"VÁCLAV PIVEC",29,"státní zaměstnanec","Černá v Pošumaví","Ne","",""
902,7,"PETRA ŠTĚRBOVÁ",25,"účetní","Černá v Pošumaví","Ne","",""
802,1,"Ing. JOSEF ČERNÝ",50,"OSVČ","Černá v Pošumaví","Ne","",""
901,6,"KATEŘINA PIVCOVÁ",26,"číšnice","Černá v Pošumaví","Ne","",""
903,2,"PETRA PEKÁRKOVÁ",35,"dělnice","Muckov","Ne","",""
47,3,"TADEÁŠ MACURA",57,"celní úředník","Černá v Pošumaví","Ne","",""
47,5,"PAVEL KORTÁN",43,"řidič","Černá v Pošumaví","Ne","",""
