"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
1,15,"ANTONÍN NIKODÉM",59,"OSVČ","Město","Ne","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,18,"JOSEF STRÁDAL",61,"pokrývač","Dolejší předměstí","Ne","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,1,"Bc. STANISLAV ANTOŠ",47,"vedoucí MIC","Týnské předměstí","Ne","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,5,"MUDr. IVO KADLEC",59,"zubní lékař","Bezděkovské předměstí","Ne","KDU-ČSL",""
7,3,"Ing. VÍTĚZSLAV BRODY",41,"vedoucí konstrukce","Havlovice","Ano","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,2,"JAROSLAV BAUER",61,"náměstek hejtmana PK","Bezděkovské předměstí","Ano","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,4,"JUDr. MILAN MRÁZEK",57,"OSVČ","Hořejší předměstí","Ano","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,13,"KRISTÝNA KNOPFOVÁ",31,"technická kontrolorka","Týnské předměstí","Ne","ČSSD",""
7,20,"LUBOMÍR SKRYJA",48,"bankovní úředník","Hořejší předměstí","Ne","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,12,"JOSEF SCHNEIDER",56,"podnikatel","Týnské předměstí","Ne","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,1,"JAN LÁTKA",60,"senátor P ČR","Týnské předměstí","Ano","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,15,"ANNA BAUEROVÁ",55,"ředitelka MŠ","Bezděkovské předměstí","Ne","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,5,"Ing. JITKA HEŘMANOVÁ",52,"ekonomka","Dolejší předměstí","Ano","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,21,"ROMAN KOČÍ",40,"OSVČ","Týnské předměstí","Ne","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,19,"JUDr. ZDENĚK HEŘMAN",56,"předseda AMK","Dolejší předměstí","Ne","ČSSD",""
47,3,"Ing. VĚSTISLAV KŘENEK",63,"předseda výboru zastupitelstva Plzeňského kr.","Hořejší předměstí","Ano","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,8,"Ing. JAN BENDA",68,"jednatel","Hořejší předměstí","Ne","KSČM",""
47,11,"VLASTIMIL SLADKÝ",61,"technolog","Havlovice","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,15,"JIŘÍ KRUTINA",62,"důchodce","Bezděkovské předměstí","Ne","KSČM",""
47,1,"JAN PANGRÁC",65,"důchodce","Týnské předměstí","Ano","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,19,"MIROSLAV BANDŽAL",40,"řidič","Hořejší předměstí","Ne","KSČM",""
47,14,"VÁCLAV BEŠTA",56,"dělník","Týnské předměstí","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,20,"VÁCLAV BLÁHA",65,"důchodce","Týnské předměstí","Ne","KSČM",""
47,6,"MUDr. RADMILA PFLUGOVÁ RŮŽIČKOVÁ",60,"lékařka","Hořejší předměstí","Ano","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,5,"PAVEL DOFEK",40,"úředník","Týnské předměstí","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
53,6,"ZDENĚK HORA",51,"prodavač","Hořejší Předměstí","Ne","ODS","VĚCI VEŘEJNÉ"
53,7,"JIŘÍ AULÍK",28,"jednatel","Týnské Předměstí","Ne","ODS",""
53,1,"JAN PETRÁČEK",41,"OSVČ","Bezděkovské Předměstí","Ne","ODS","OBČANSKÁ DEMOKRATICKÁ STRANA"
53,3,"DAVID RÁCZ",39,"prodejce nových vozidel","Bezděkovské Předměstí","Ne","ODS",""
53,4,"FILIP KARBAN",40,"OSVČ","Hořejší Předměstí","Ne","ODS","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ ""2010"""
