"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
47,7,"ANEŽKA VOLNÁ",60,"důchodkyně","Řečany nad Labem","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,8,"MARTA VAVŘINOVÁ",64,"důchodkyně","Řečany nad Labem","Ne","KSČM",""
47,6,"JOSEF KORBEL",58,"zámečník","Řečany nad Labem","Ne","KSČM",""
47,4,"VÁCLAV ŠPÁS",63,"důchodce","Řečany nad Labem","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,9,"PAVEL PECKA",63,"důchodce","Řečany nad Labem","Ne","KSČM",""
901,9,"Ing. IVETA URVÁLKOVÁ",34,"obchodní zástupce","Labětín","Ano","BEZPP","OBEC PRO OBČANY ŘEČAN A LABĚTÍNA"
901,3,"Bc. JOSEF TUČEK",37,"specialista inženýrinku","Řečany nad Labem","Ano","BEZPP","OBEC PRO OBČANY ŘEČAN A LABĚTÍNA"
47,5,"BOHUMIL VOZÁB",62,"autoklempíř","Řečany nad Labem","Ne","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
901,6,"IVA BLAŽKOVÁ",54,"OSVČ","Řečany nad Labem","Ano","BEZPP","OBEC PRO OBČANY ŘEČAN A LABĚTÍNA"
47,2,"MAREK HNILIČKA",41,"směnový mistr","Řečany nad Labem","Ne","BEZPP",""
901,7,"Ing. MARTA VANČUROVÁ",39,"vývojový pracovník","Řečany nad Labem","Ne","BEZPP",""
901,8,"JIŘÍ KARVÁNEK",53,"OSVČ","Řečany nad Labem","Ne","BEZPP",""
47,3,"MICHAELA ŘÍHOVÁ",36,"dělnice","Řečany nad Labem","Ne","BEZPP",""
901,2,"MILOŠ ŠVEJK",56,"OSVČ","Řečany nad Labem","Ano","BEZPP","OBEC PRO OBČANY ŘEČAN A LABĚTÍNA"
901,5,"HANA POPKOVÁ",64,"OSVČ","Řečany nad Labem","Ne","BEZPP","OBEC PRO OBČANY ŘEČAN A LABĚTÍNA"
47,1,"TOMÁŠ HNILIČKA",41,"státní zaměstnanec","Řečany nad Labem","Ne","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
901,1,"Ing. MICHAELA MATOUŠKOVÁ",35,"starostka","Řečany nad Labem","Ano","BEZPP","OBEC PRO OBČANY ŘEČAN A LABĚTÍNA"
901,4,"KATEŘINA TEPLÁ",41,"referent nákupu","Řečany nad Labem","Ne","BEZPP",""
801,1,"Bc. ZDENĚK HORÁLEK",30,"učitel","Labětín","Ano","BEZPP","ČAS NA ZMĚNU"
