"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
47,5,"JAN ČEJKA",34,"montážní dělník","Kladruby nad Labem","Ne","ČESKÁ STRANA NÁRODNĚ SOCIÁLNÍ","*"
2,4,"BLANKA KÁRNÍKOVÁ",47,"technolog výroby","Bílé Vchynice","Ne","ČESKÁ STRANA NÁRODNĚ SOCIÁLNÍ",""
47,3,"Ing. LIBOR VELČOVSKÝ",40,"výrobní ředitel","Kladruby nad Labem","Ne","ČESKÁ STRANA NÁRODNĚ SOCIÁLNÍ","*"
166,5,"HELENA FORŠTOVÁ",56,"montážní pracovnice","Kladruby nad Labem","Ne","ČESKÁ STRANA NÁRODNĚ SOCIÁLNÍ","*"
2,12,"TOMÁŠ PROROK",43,"hlavní technik","Kladruby nad Labem","Ne","ČESKÁ STRANA NÁRODNĚ SOCIÁLNÍ",""
47,12,"VÁCLAV ČERMÁK",72,"důchodce","Kolesa","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,10,"MILAN HUBENÝ",62,"sedlář","Kladruby nad Labem","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,15,"BOHUMIL MUŽÍK",79,"důchodce","Kladruby nad Labem","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,1,"MILAN HUBENÝ",32,"lesník","Kladruby nad Labem","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,13,"VLADIMÍR HELLINGER",69,"důchodce","Kladruby nad Labem","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,2,"VÁCLAV ČERMÁK",46,"strážník MP","Kladruby nad Labem","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,9,"LENKA DVOŘÁČKOVÁ",35,"ošetřovatelka koní","Kladruby nad Labem","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,8,"MARIE DLESKOVÁ",65,"důchodkyně","Kladruby nad Labem","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
2,8,"MARIE SLÁDKOVÁ",43,"prodavačka","Komárov","Ano","NEZÁVISLÍ","*"
166,7,"MILENA NOVÁKOVÁ",53,"dělník","Kolesa","Ne","NEZÁVISLÍ","*"
166,3,"MARCELA ŽENATÁ",53,"ředitelka MŠ","Kladruby nad Labem","Ano","NEZÁVISLÍ","*"
166,6,"VLASTA NAŠČÁKOVÁ",60,"důchodce","Kolesa","Ne","NEZÁVISLÍ","*"
2,11,"OTAKAR ZAHRADNÍK",47,"vrátný","Kolesa","Ano","NEZÁVISLÍ","*"
166,9,"IVANA ONDRÁŠKOVÁ",52,"kuchařka","Kladruby nad Labem","Ne","NEZÁVISLÍ","*"
166,1,"MILAN TLUČHOŘ",60,"starosta obce","Kladruby nad Labem","Ano","NEZÁVISLÍ","*"
47,7,"ANTONÍN HETEŠ",30,"hasič AČR","Kladruby nad Labem","Ne","",""
166,12,"JAN BALÁŽ",22,"opravář a svářeč","Kladruby nad Labem","Ne","",""
2,14,"JAN POKORNÝ",36,"OSVČ","Kladruby nad Labem","Ne","",""
166,14,"EDITA MAZAČOVÁ",37,"pracovník v sociálních službách","Kladruby nad Labem","Ne","",""
166,8,"JÁN BALÁŽ",51,"řidič profes.","Kladruby nad Labem","Ne","",""
2,10,"JANA KULHÁNKOVÁ",51,"účetní","Bílé Vchynice","Ne","",""
166,2,"JOSEF ŠPIČÁK",71,"důchodce","Bílé Vchynice","Ne","",""
2,15,"KLÁRA SMOLÍKOVÁ",31,"montážní dělník","Kladruby nad Labem","Ne","",""
166,11,"JAN HUBENÝ",35,"technik a prodavač","Kolesa","Ne","",""
2,9,"JANA CINCIBUCHOVÁ",48,"pedagogický pracovník","Kladruby nad Labem","Ne","",""
166,10,"LUCIE ŽENATÁ",32,"sociální pracovník","Kladruby nad Labem","Ne","",""
166,4,"MILOSLAV ŠANDA",66,"podnikatel","Kolesa","Ne","",""
47,14,"JOSEF MAZAČ",59,"instruktor autoškoly","Kladruby nad Labem","Ne","",""
2,13,"JAROSLAV HROBAŘ",61,"řidič","Komárov","Ne","",""
166,15,"STANISLAV VERUNÁČ",32,"montážní pracovník","Kladruby nad Labem","Ne","",""
2,1,"LENKA GOTTHARDOVÁ",50,"pedagogický pracovník","Kladruby nad Labem","Ne","",""
166,13,"VLASTIMIL KADLEC",44,"ošetřovatel koní","Kladruby nad Labem","Ne","",""
47,11,"MARIE ČERMÁKOVÁ",67,"důchodkyně","Kladruby nad Labem","Ne","",""
2,6,"PAVLÍNA SŮROVÁ",38,"trenérka koní","Kolesa","Ne","",""
47,6,"PETRA ČEJKOVÁ",31,"prac. masné výroby","Kladruby nad Labem","Ne","",""
2,2,"VĚRA VNENČÁKOVÁ",42,"účetní","Kolesa","Ne","",""
2,7,"RADEK SEMELKA",37,"autoklempíř","Kolesa","Ne","",""
47,4,"RADEK CHMELAŘ",21,"student","Kladruby nad Labem","Ne","",""
2,5,"ZDENĚK HLADÍK",37,"OSVČ","Komárov","Ne","",""
2,3,"MILAN TENUŠÁK",41,"projektový manažer","Kladruby nad Labem","Ne","",""
