"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
901,7,"FRANTIŠEK RYBÁR",67,"důchodce","Křišťanovice","Ne","KSČM",""
902,4,"JANA KORCHOVÁ",24,"zdravotní sestra","Křišťanovice","Ne","BEZPP",""
901,4,"JOSEF KORCH",58,"zámečník","Křišťanovice","Ano","BEZPP","ZA ROZKVĚT OBCE"
902,5,"STANISLAV DUCHOVNÝ",33,"voják z povolání","Křišťanovice","Ne","BEZPP",""
902,7,"JIŘÍ FRANCSÁK",43,"podnikatel","Křišťanovice","Ne","BEZPP",""
903,4,"PETR GADE",32,"příslušník Police ČR","Křišťanovice","Ano","BEZPP","ZA ROZKVĚT OBCE"
901,2,"JARMILA DIBĎÁKOVÁ",53,"dělnice","Křišťanovice","Ne","BEZPP",""
901,6,"JARMILA ZMYDLOCHOVÁ",56,"dělnice","Křišťanovice","Ne","BEZPP",""
902,1,"VLASTIMIL KOLEŇÁK",35,"CNC frézař","Křišťanovice","Ne","BEZPP",""
902,6,"JAROSLAV SEKANINA",38,"tesař","Křišťanovice","Ne","BEZPP",""
902,3,"ANNA DRYŠLOVÁ",49,"živnostník","Křišťanovice","Ne","BEZPP",""
903,1,"JITKA ROZKOŠNÁ",47,"starostka obce","Křišťanovice","Ano","BEZPP","ZA ROZKVĚT OBCE"
901,3,"JOSEF KOLEŇÁK",63,"důchodce","Křišťanovice","Ano","BEZPP","ZA ROZKVĚT OBCE"
903,3,"MILUŠE KLESNILOVÁ",47,"referentka","Křišťanovice","Ano","BEZPP","ZA ROZKVĚT OBCE"
901,5,"FRANTIŠEK ŠVEJDÍK",54,"dělník","Křišťanovice","Ne","BEZPP",""
902,2,"VĚRA HORNIAČKOVÁ",37,"zástupce vedoucího","Křišťanovice","Ne","BEZPP",""
903,5,"MICHAL HICZ",31,"soustružník","Křišťanovice","Ano","BEZPP","ZA ROZKVĚT OBCE"
903,2,"IVAN MIŠUREC",49,"řidič","Křišťanovice","Ano","BEZPP","ZA ROZKVĚT OBCE"
903,7,"PAVEL HORÁK",46,"dělník","Křišťanovice","Ne","BEZPP",""
901,1,"ROMAN MACOUN",50,"řidič","Křišťanovice","Ne","BEZPP",""
903,6,"TOMÁŠ ŠOLC",38,"technik","Křišťanovice","Ne","BEZPP",""
