"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
1,2,"JAN RÁSOCHA",57,"živnostník - malíř","Studená","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,10,"MARTIN KYSELA",38,"řezník","Studená","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,3,"MgA. TOMÁŠ TICHÝ",35,"restaurátor","Horní Bolíkov","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,5,"VÁCLAV ČECH",45,"živnostník - truhlář","Sumrakov","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,1,"MVDr. JOSEF NOVÁK",61,"veterinární lékař","Studená","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,11,"FRANTIŠEK JILEČEK",55,"zemědělec","Studená","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,6,"PETR RACEK",45,"výtvarník","Studená","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,9,"OLDŘICH RÁSOCHA",54,"zemědělec","Světlá","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,8,"Ing. MARTIN ŠTEFL",32,"technik","Studená","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
112,12,"MARIE TYSLPRETOVÁ",68,"předseda STP","Studená","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","*"
1,13,"ZDENĚK TICHÝ",65,"důchodce","Studená","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,7,"MARIE PECHOVÁ",62,"důchodkyně","Studená","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
47,7,"ROSTISLAV DUŠEK",40,"truhlář","Horní Bolíkov","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,9,"ROSTISLAV DUŠEK",64,"řezník","Horní Bolíkov","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,1,"VÍTĚZSLAV NĚMEC",59,"starosta obce","Studená","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,10,"LUDMILA SOMMEROVÁ",65,"dělnice","Studená","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,8,"JIŘÍ MOLZER",68,"seřizovač","Studená","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,3,"MAGDALENA SLÁMOVÁ",67,"učitelka","Studená","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,2,"JOSEF ROD",68,"místostarosta obce","Horní Pole","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,5,"JAN MITAS",66,"OSVČ","Studená","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,11,"BOHUSLAV ŠICNER",67,"technik","Studená","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,4,"PETR JEBAVÝ",46,"OSVČ","Horní Bolíkov","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
53,3,"LUBOŠ SEVERA",46,"daňový poradce","Studená","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,11,"PhMr. JIŘÍ HURT",65,"důchodce","Studená","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,8,"Ing. ZDEŇKA HUDÍNKOVÁ",54,"bankovní úřednice","Domašín","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,10,"JAN KARPÍŠEK",44,"správce LDN","Studená","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,1,"MILOSLAV BRADA",52,"soukromý podnikatel","Studená","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,13,"JOSEF ČELOUD",74,"důchodce","Studená","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,9,"Ing. PETR BARTUŠEK",57,"předseda družstva","Studená","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,7,"Mgr. JIŘÍ KOTOUN",58,"učitel","Studená","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,2,"Mgr. DAGMAR PŘIKRYLOVÁ",59,"soukromá podnikatelka","Studená","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
47,6,"MIROSLAV BRADA",64,"řidič","Studená","Ne","HNUTÍ NEZÁVISLÝCH ZA HARMONICKÝ ROZVOJ OBCÍ A MĚST (HNHRM)","*"
112,7,"TOMÁŠ MASTNÝ",48,"výrobní ředitel","Studená","Ne","HNUTÍ NEZÁVISLÝCH ZA HARMONICKÝ ROZVOJ OBCÍ A MĚST (HNHRM)",""
112,10,"OLDŘICH URBAN",50,"vedoucí dopravy","Studená","Ne","HNUTÍ NEZÁVISLÝCH ZA HARMONICKÝ ROZVOJ OBCÍ A MĚST (HNHRM)",""
112,1,"Mgr. JINDŘICH KEJVAL",68,"místostarosta","Studená","Ano","HNUTÍ NEZÁVISLÝCH ZA HARMONICKÝ ROZVOJ OBCÍ A MĚST (HNHRM)",""
112,6,"RADEK ŠÁRA",43,"mechanik","Studená","Ne","HNUTÍ NEZÁVISLÝCH ZA HARMONICKÝ ROZVOJ OBCÍ A MĚST (HNHRM)",""
112,9,"MILAN NOVÁK",54,"soukromý podnikatel","Studená","Ne","HNUTÍ NEZÁVISLÝCH ZA HARMONICKÝ ROZVOJ OBCÍ A MĚST (HNHRM)",""
112,2,"Ing. KAREL DVOŘÁK",55,"jednatel společnosti","Studená","Ano","HNUTÍ NEZÁVISLÝCH ZA HARMONICKÝ ROZVOJ OBCÍ A MĚST (HNHRM)",""
112,4,"MUDr. VLADISLAV DVOŘÁK",40,"obvodní lékař","Studená","Ano","HNUTÍ NEZÁVISLÝCH ZA HARMONICKÝ ROZVOJ OBCÍ A MĚST (HNHRM)",""
112,3,"JAROSLAV BODLÁK",45,"strojní zámečník","Studená","Ne","HNUTÍ NEZÁVISLÝCH ZA HARMONICKÝ ROZVOJ OBCÍ A MĚST (HNHRM)",""
112,8,"VLADIMÍR HANZAL",54,"předseda v.o.d.","Studená","Ne","HNUTÍ NEZÁVISLÝCH ZA HARMONICKÝ ROZVOJ OBCÍ A MĚST (HNHRM)",""
112,11,"Ing. JAN MAŇHAL",59,"mistr","Studená","Ne","HNUTÍ NEZÁVISLÝCH ZA HARMONICKÝ ROZVOJ OBCÍ A MĚST (HNHRM)",""
167,11,"Ing. PETR JIŘÍK",57,"zootechnik","Sumrakov","Ne","HNUTÍ NA PODPORU DOBROVOLNÝCH HASIČŮ A DALŠÍCH DOBROVOLNÍKŮ",""
167,7,"JIŘÍ FOGL",56,"řidič sanity","Studená","Ne","HNUTÍ NA PODPORU DOBROVOLNÝCH HASIČŮ A DALŠÍCH DOBROVOLNÍKŮ",""
167,5,"Bc. KAREL PAZOUR",40,"obchodní zástupce","Studená","Ne","HNUTÍ NA PODPORU DOBROVOLNÝCH HASIČŮ A DALŠÍCH DOBROVOLNÍKŮ",""
