"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
355,1,"STANISLAV JANEK",49,"technik","Ochoz u Brna","Ano","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
355,7,"MARTINA PEŠKOVÁ",40,"úřednice","Ochoz u Brna","Ne","KDU-ČSL",""
355,9,"LADISLAV PETLACH",63,"živnostník","Ochoz u Brna","Ne","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
355,8,"JIŘÍ PEŠ",57,"invalidní důchodce","Ochoz u Brna","Ne","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
355,6,"ZDEŇKA PETLACHOVÁ",67,"důchodkyně","Ochoz u Brna","Ne","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
53,3,"JIŘÍ JELÍNEK",64,"důchodce","Ochoz u Brna","Ne","ODS","OBČANSKÁ DEMOKRATICKÁ STRANA"
53,1,"JAN KLÍMA",68,"technik","Ochoz u Brna","Ne","ODS","OBČANSKÁ DEMOKRATICKÁ STRANA"
53,2,"Ing. VOJTĚCH DRÁPAL",55,"technik","Ochoz u Brna","Ano","ODS","OBČANSKÁ DEMOKRATICKÁ STRANA"
464,1,"Mgr. ONDŘEJ MLEJNEK Ph.D.",32,"archeolog, historik, vysokoškolský pedagog","Ochoz u Brna","Ne","Moravané","OBČANSKÉ SDRUŽENÍ PRO OCHOZ"
166,5,"STANISLAV HLOUŠEK",59,"elektromontér","Ochoz u Brna","Ne","BEZPP","""STAROSTOVÉ A NEZÁVISLÍ"""
158,1,"Bc. DANA BLATNÁ",46,"referentka stavebního úřadu","Ochoz u Brna","Ano","BEZPP","""STAROSTOVÉ A NEZÁVISLÍ"""
355,4,"Ing. MARTIN KUČÍREK",25,"vědecký pracovník","Ochoz u Brna","Ne","BEZPP",""
166,4,"Ing. ALENA KOVAŘÍKOVÁ",43,"učitelka","Ochoz u Brna","Ano","BEZPP","""STAROSTOVÉ A NEZÁVISLÍ"""
166,7,"KATEŘINA NĚMCOVÁ",40,"účetní","Ochoz u Brna","Ne","BEZPP","""STAROSTOVÉ A NEZÁVISLÍ"""
158,6,"Mgr. BARBORA FRANCOVÁ",43,"podnikatelka","Ochoz u Brna","Ne","BEZPP",""
355,5,"Ing. JAN MIKYSKA",46,"technik","Ochoz u Brna","Ne","BEZPP",""
166,2,"LUBOMÍR POLÁK",40,"zedník","Ochoz u Brna","Ne","BEZPP","""STAROSTOVÉ A NEZÁVISLÍ"""
53,4,"JIŘÍ LHOTECKÝ",72,"důchodce","Ochoz u Brna","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
158,8,"PAVEL JANIŠ",53,"technický referent","Ochoz u Brna","Ne","BEZPP",""
464,7,"JARMILA KALENDOVÁ",64,"referentka Ústavu pro studium totalitních režimů","Ochoz u Brna","Ne","BEZPP",""
464,2,"doc. Ing. LADISLAV KLUSÁČEK CSc.",56,"stavební inženýr, vysokoškolský pedagog","Ochoz u Brna","Ne","BEZPP",""
53,5,"ARNOŠT JEDOUNEK",62,"důchodce","Ochoz u Brna","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
158,2,"Ing. MAREK KOUMAL",43,"ekonom","Ochoz u Brna","Ne","BEZPP",""
464,6,"DOMINIK BERÁNEK",24,"student práv","Ochoz u Brna","Ne","BEZPP",""
464,3,"FILIP KŘÍŽ",23,"student práv","Ochoz u Brna","Ne","BEZPP",""
464,8,"PAVEL SAPÁK",43,"strážník městské policie","Ochoz u Brna","Ne","BEZPP",""
158,9,"MARTIN BÖHM",39,"podnikatel","Ochoz u Brna","Ne","BEZPP",""
464,4,"Mgr. LIBOR MIKULICA",42,"vedoucí odboru bezpečnosti práce","Ochoz u Brna","Ano","BEZPP","OBČANSKÉ SDRUŽENÍ PRO OCHOZ"
158,3,"Mgr. JANA NESVADBOVÁ",36,"referentka zahraničního oddělení","Ochoz u Brna","Ne","BEZPP",""
464,9,"Ing. JAN TRÁVNÍČEK",66,"ekonom","Ochoz u Brna","Ne","BEZPP","OBČANSKÉ SDRUŽENÍ PRO OCHOZ"
166,9,"JAN ÚTRATA",57,"podnikatel","Ochoz u Brna","Ne","BEZPP","""STAROSTOVÉ A NEZÁVISLÍ"""
166,6,"JAN VACULÍK",55,"ekonom","Ochoz u Brna","Ano","BEZPP","""STAROSTOVÉ A NEZÁVISLÍ"""
158,4,"Mgr. PETR LÍZAL CSc.",70,"investiční technik","Ochoz u Brna","Ne","BEZPP",""
166,3,"RADEK DROCHYTKA",36,"provozní technik","Ochoz u Brna","Ne","BEZPP",""
355,3,"Bc. MATĚJ RÁDSETOULAL",22,"student biochemie","Ochoz u Brna","Ne","BEZPP",""
166,8,"Ing. JIŘÍ PODANÝ",35,"finanční manager","Ochoz u Brna","Ano","BEZPP","""STAROSTOVÉ A NEZÁVISLÍ"""
355,2,"RICHARD HORÁK",68,"důchodce","Ochoz u Brna","Ne","BEZPP",""
158,5,"Mgr. PAVLA JANIŠOVÁ",46,"vedoucí oddělení cestovních dokladů","Ochoz u Brna","Ne","BEZPP",""
464,5,"Ing. LIBUŠE MLEJNKOVÁ",54,"ekonomka","Ochoz u Brna","Ne","BEZPP","OBČANSKÉ SDRUŽENÍ PRO OCHOZ"
158,7,"ZDENĚK ČÁSTEK",71,"technický dozor obce","Ochoz u Brna","Ne","BEZPP",""
166,1,"VLASTIMIL ČOUPEK",55,"starosta obce","Ochoz u Brna","Ano","BEZPP","""STAROSTOVÉ A NEZÁVISLÍ"""
