"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
1,5,"TOMÁŠ UNGER",31,"grafik","Březůvky","Ne","KDU-ČSL",""
47,9,"FRANTIŠEK JANEČEK",74,"dělník","Březůvky","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,3,"AUGUSTIN ZÁBOJNÍK",59,"zedník","Březůvky","Ne","BEZPP",""
901,2,"ALEŠ PŘIKRYL",40,"dělník","Březůvky","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
901,9,"LUKÁŠ MALIŠKA",22,"student","Březůvky","Ne","BEZPP",""
47,6,"ALOIS VYORAL",67,"malíř","Březůvky","Ne","BEZPP",""
792,8,"BARBORA HEČOVÁ",31,"živnostnice","Březůvky","Ne","BEZPP",""
901,5,"Ing. DAVID MALIŠKA",24,"student","Březůvky","Ne","BEZPP",""
792,5,"JAN HOLÍK",33,"živnostník","Březůvky","Ne","BEZPP",""
901,7,"PETR MALIŠKA",41,"podnikatel","Březůvky","Ne","BEZPP",""
792,9,"Ing. JAROSLAV HOLÍK",61,"poslanec PSP","Březůvky","Ano","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,8,"VLADISLAV BĚHŮNEK",73,"kovář","Březůvky","Ne","BEZPP",""
1,6,"MARTIN VRZALÍK",33,"dělník","Březůvky","Ne","BEZPP",""
47,2,"KAMIL MALANÍK",43,"elektromontér","Březůvky","Ano","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
901,3,"Ing. MARCELA ALBRECHTOVÁ",32,"účetní","Březůvky","Ne","BEZPP",""
901,4,"PAVEL VYORAL",40,"koordinátor","Březůvky","Ne","BEZPP",""
47,5,"ROMAN PALISA",51,"automechanik","Březůvky","Ne","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
901,1,"JIŘÍ KRAJČA",55,"stavební technik","Březůvky","Ne","BEZPP",""
1,2,"VLADIMÍR GREGŮREK",50,"technik","Březůvky","Ano","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,3,"VLASTIMIL VAJDÁK",41,"ekonom","Březůvky","Ano","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,1,"FRANTIŠEK KOLAŘÍK",62,"technik","Březůvky","Ano","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
792,2,"RADIM LINDOVSKÝ",43,"technik","Březůvky","Ne","BEZPP",""
1,7,"LEONA ZÁBOJNÍKOVÁ",37,"mateřská dovolená","Březůvky","Ne","BEZPP",""
47,7,"LEOŠ JANEČEK",41,"řidič","Březůvky","Ne","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,4,"JOSEF LOGNIER",48,"elektrotechnik","Březůvky","Ne","BEZPP",""
47,1,"Ing. PETER MIKULÁŠEK",35,"projektant","Březůvky","Ano","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
792,7,"VÁCLAV MARUŠÁK",53,"dělník","Březůvky","Ne","BEZPP",""
792,4,"ROMAN VACH",42,"dělník","Březůvky","Ne","BEZPP",""
792,6,"ŠIMON ZICHA",27,"student","Březůvky","Ne","BEZPP",""
901,8,"JAROSLAV ŠALENA",58,"podnikatel","Březůvky","Ne","BEZPP",""
792,3,"TOMÁŠ VACH",20,"student","Březůvky","Ne","BEZPP",""
1,4,"VÁCLAV KADLČÍK",55,"podnikatel","Březůvky","Ano","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,8,"OLDŘICH VAJSNER",40,"technik","Březůvky","Ne","BEZPP",""
1,9,"LADISLAV RYSNER",34,"dispečer","Březůvky","Ne","BEZPP",""
792,1,"HANA VACHOVÁ",49,"živnostník","Březůvky","Ne","BEZPP",""
901,6,"JOSEF VRZALÍK",53,"živnostník","Březůvky","Ne","BEZPP",""
