"Strana","Počet kandidátů","Průměrný věk","Podíl žen","Akademický titul","Mandát obhajuje","Změna strany","StranaNr"
"PAVEL DOLEŽAL","1/7","47","0%","0%","0",0,801
"PAVEL MATĚJKA","1/7","43","0%","0%","0",0,802
"KAREL NIEDERHAFNER","1/7","44","0%","0%","0",0,803
"PAVEL ELLINGER","1/7","46","0%","0%","0",0,804
"ZDENĚK HABR","1/7","55","0%","0%","0",0,805
"VLASTIMIL POCAR","1/7","54","0%","0%","0",0,806
"KAREL NEČAS","1/7","66","0%","0%","0",0,807
"PAVEL LEITKEP","1/7","33","0%","0%","0",0,808
"BOŽENA GLIGANIČOVÁ","1/7","58","100%","0%","0",0,809
"VENDULA KALUZSNÁ","1/7","24","100%","0%","0",0,810
"EVŽEN KALUZSNI","1/7","56","0%","0%","0",0,811
