"Strana","Počet kandidátů","Průměrný věk","Podíl žen","Akademický titul","Mandát obhajuje","Změna strany","StranaNr"
"ANNA KŮSOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","55","100%","0%","1",0,801
"MIROSLAV ŠULC, NEZÁVISLÝ KANDIDÁT","1/7","30","0%","0%","1",0,802
"VÁCLAV ŠULC, NEZÁVISLÝ KANDIDÁT","1/7","58","0%","0%","0",0,803
"ZDENĚK KŮS, NEZÁVISLÝ KANDIDÁT","1/7","55","0%","0%","1",0,804
"IVETA BREJCHOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","43","100%","0%","1",0,805
"ZDENĚK KRIST, NEZÁVISLÝ KANDIDÁT","1/7","62","0%","0%","0",0,806
"PETRA NĚMEČKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","40","100%","0%","1",0,807
"KAREL FIALA, NEZÁVISLÝ KANDIDÁT","1/7","61","0%","0%","1",0,808
"BŘETISLAV SYROVÝ, NEZÁVISLÝ KANDIDÁT","1/7","36","0%","0%","0",0,809
"KAREL PŘEVRÁTIL, NEZÁVISLÝ KANDIDÁT","1/7","65","0%","0%","0",0,810
"JOSEF HULEC, NEZÁVISLÝ KANDIDÁT","1/7","50","0%","0%","1",0,811
"JAKUB BULAN, NEZÁVISLÝ KANDIDÁT","1/7","30","0%","0%","0",0,812
"ZDENKA ŠÍMOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","44","100%","0%","0",0,813
