"Strana","Počet kandidátů","Průměrný věk","Podíl žen","Akademický titul","Mandát obhajuje","Změna strany","StranaNr"
"FRANTIŠEK URBÁNEK","1/7","28","0%","0%","1",0,801
"PAVEL JELÍNEK","1/7","38","0%","0%","1",0,802
"FRANTIŠEK KŘIVÁNEK","1/7","22","0%","0%","1",0,803
"MICHAL JELÍNEK","1/7","34","0%","0%","1",0,804
"KLÁRA ANDĚLOVÁ","1/7","37","100%","0%","1",0,805
"MIROSLAVA BRÁZDOVÁ","1/7","63","100%","0%","1",0,806
"JIŘÍ NOVOTNÝ","1/7","30","0%","0%","1",0,807
"VĚRA KADLECOVÁ","1/7","66","100%","0%","0",0,808
"KAREL LANGR","1/7","35","0%","0%","0",0,809
"FRANTIŠEK NETUŠIL, NEZÁVISLÝ KANDIDÁT","1/7","53","0%","0%","0",0,810
"ALENA BUCHTOVÁ","1/7","49","100%","0%","0",0,811
"PETRA LANGROVÁ","1/7","32","100%","0%","0",0,812
"MARIE LANGROVÁ","1/7","59","100%","0%","0",0,813
"MARTIN PROKEŠ","1/7","37","0%","0%","0",0,814
