"Strana","Počet kandidátů","Průměrný věk","Podíl žen","Akademický titul","Mandát obhajuje","Změna strany","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","1/9","65","0%","0%","1",0,1
"ING. JAN PILOUS","1/9","30","0%","100%","0",0,801
"MILOSLAV  HAVLÍČEK","1/9","49","0%","0%","1",0,802
"JOSEF OBRDA","1/9","62","0%","0%","0",0,803
"FRANTIŠEK  HAVLÍČEK","1/9","51","0%","0%","0",0,804
"JOSEF ROUTA","1/9","47","0%","0%","0",0,805
"ALENA HUDECOVÁ","1/9","39","100%","0%","1",0,806
"HELENA ŠIMKOVÁ","1/9","35","100%","0%","0",0,807
"JAN CAJTHAML","1/9","47","0%","0%","0",0,808
"JIŘÍ PILOUS","1/9","55","0%","0%","1",0,809
"ONDŘEJ KADLEC","1/9","28","0%","0%","1",0,810
"JAN ŘÍHA","1/9","50","0%","0%","1",0,811
"JIŘÍ MAŠEK","1/9","53","0%","0%","0",0,812
"IVANA FUXOVÁ","1/9","43","100%","0%","1",0,813
"MILOSLAVA KUBIŠOVÁ","1/9","47","100%","0%","1",0,814
