"Strana","Počet kandidátů","Průměrný věk","Podíl žen","Akademický titul","Mandát obhajuje","Změna strany","StranaNr"
"JAROSLAV SEDLÁČEK, NEZÁVISLÝ KANDIDÁT","1/9","38","0%","0%","1",0,801
"PAVEL BRABENEC, NEZÁVISLÝ KANDIDÁT","1/9","38","0%","0%","0",0,802
"JOSEF PĚKNÝ, NEZÁVISLÝ KANDIDÁT","1/9","41","0%","0%","1",0,803
"PAVEL DVOŘÁK, NEZÁVISLÝ KANDIDÁT","1/9","49","0%","0%","1",0,804
"JIŘÍ LUPAČ, NEZÁVISLÝ KANDIDÁT","1/9","43","0%","0%","0",0,805
"JOSEF BUCHAL, NEZÁVISLÝ KANDIDÁT","1/9","49","0%","0%","1",0,806
"JIŘÍ KAKOS, NEZÁVISLÝ KANDIDÁT","1/9","38","0%","0%","0",0,807
"PAVEL KOCOUREK, NEZÁVISLÝ KANDIDÁT","1/9","59","0%","0%","0",0,808
"PETR MACH, NEZÁVISLÝ KANDIDÁT","1/9","62","0%","0%","1",0,809
"MARTIN KOCOUREK, NEZÁVISLÝ KANDIDÁT","1/9","36","0%","0%","1",0,810
"JOSEF BUREŠ, NEZÁVISLÝ KANDIDÁT","1/9","36","0%","0%","1",0,811
"""SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ""","5/9","38,6","40%","0%","1",0,901
