"Strana","Počet kandidátů","Průměrný věk","Podíl žen","Akademický titul","Mandát obhajuje","Změna strany","StranaNr"
"LUDĚK MIČÁNEK","1/9","39","0%","0%","0",0,801
"TOMÁŠ RUSEK","1/9","44","0%","0%","1",0,802
"FRANTIŠEK CHYBA","1/9","53","0%","0%","1",0,803
"VLASTIMIL URBÁNEK","1/9","40","0%","0%","1",0,804
"BC. MARIE CHYLÍKOVÁ","1/9","41","100%","100%","1",0,805
"MILOŠ URBÁNEK","1/9","27","0%","0%","0",0,806
"PETR URBÁNEK","1/9","34","0%","0%","1",0,807
"MARTIN BYTEŠNÍK","1/9","35","0%","0%","0",0,808
"ZDENĚK POŽÁR","1/9","32","0%","0%","1",0,809
"MIROSLAV URBÁNEK","1/9","31","0%","0%","0",0,810
"PETR HAVLÁT","1/9","36","0%","0%","1",0,811
"RICHARD URBÁNEK","1/9","32","0%","0%","1",0,812
"MILOSLAV BEDNÁŘ","1/9","54","0%","0%","0",0,813
"KAREL BAUER","1/9","49","0%","0%","0",0,814
"RADEK POŽÁR","1/9","29","0%","0%","0",0,815
"MILOSLAV JAŠEK","1/9","26","0%","0%","0",0,816
"ING. MGR. MILOSLAV PAŠEK","1/9","50","0%","100%","1",0,817
"EMILIE ŠŤÁVOVÁ","1/9","57","100%","0%","0",0,818
