"Strana","Počet kandidátů","Průměrný věk","Podíl žen","Akademický titul","Mandát obhajuje","Změna strany","StranaNr"
"VLASTIMIL ŠINOGL, NEZÁVISLÝ KANDIDÁT","1/7","53","0%","0%","0",1,801
"MICHAL FEISTINGER, NEZÁVISLÝ KANDIDÁT","1/7","52","0%","0%","0",0,802
"VLADIMÍR PECHAČ, NEZÁVISLÝ KANDIDÁT","1/7","38","0%","0%","0",0,803
"VLADIMÍRA ZUBOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","31","100%","0%","0",0,804
"MICHAL ŘÍHA, NEZÁVISLÝ KANDIDÁT","1/7","33","0%","0%","0",0,805
"MARKÉTA NOVÁKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","40","100%","0%","0",0,806
"RADEK JELÍNEK, NEZÁVISLÝ KANDIDÁT","1/7","35","0%","0%","0",0,807
"TOMÁŠ HRDINKA, NEZÁVISLÝ KANDIDÁT","1/7","36","0%","0%","0",0,808
"VÁCLAV PODZIMEK, NEZÁVISLÝ KANDIDÁT","1/7","30","0%","0%","0",0,809
"VLASTIMIL ŘÍHA, NEZÁVISLÝ KANDIDÁT","1/7","39","0%","0%","0",0,810
"STANISLAV ČICHOVSKÝ, NEZÁVISLÝ KANDIDÁT","1/7","56","0%","0%","0",0,811
"PAVEL ZÍKA, NEZÁVISLÝ KANDIDÁT","1/7","42","0%","0%","0",0,812
"JAROSLAV SLEPIČKA, NEZÁVISLÝ KANDIDÁT","1/7","48","0%","0%","0",0,813
"MIROSLAV DOHNAL, NEZÁVISLÝ KANDIDÁT","1/7","39","0%","0%","0",0,814
