"Strana","Počet kandidátů","Průměrný věk","Podíl žen","Akademický titul","Mandát obhajuje","Změna strany","StranaNr"
"MARTIN TŘEŠTÍK, NEZÁVISLÝ KANDIDÁT","1/11","32","0%","0%","0",0,801
"JIŘÍ ŠELMÁT, NEZÁVISLÝ KANDIDÁT","1/11","40","0%","0%","0",0,802
"VLADISLAVA VELÍKOVÁ, NEZÁVISLÝ KANDIDÁT","1/11","37","100%","0%","0",0,803
"DUŠAN SKALA, NEZÁVISLÝ KANDIDÁT","1/11","35","0%","100%","0",0,804
"PETR ŠRACHTA, NEZÁVISLÝ KANDIDÁT","1/11","59","0%","0%","0",0,805
"JOSEF HONS, NEZÁVISLÝ KANDIDÁT","1/11","68","0%","0%","0",0,806
"MIROSLAV ČERNÝ, NEZÁVISLÝ KANDIDÁT","1/11","58","0%","0%","0",0,807
"VLASTISLAV NOVÁK, NEZÁVISLÝ KANDIDÁT","1/11","52","0%","0%","0",0,808
"ZDENĚK TOMÁŠEK, NEZÁVISLÝ KANDIDÁT","1/11","62","0%","100%","0",0,809
"LADISLAV JÁRA, NEZÁVISLÝ KANDIDÁT","1/11","40","0%","100%","0",0,810
"MARTINA NOVÁ, NEZÁVISLÝ KANDIDÁT","1/11","41","100%","0%","0",0,811
"LIBUŠE STĚHULOVÁ, NEZÁVISLÝ KANDIDÁT","1/11","70","100%","0%","0",0,812
"MIROSLAV JÍLEK, NEZÁVISLÝ KANDIDÁT","1/11","29","0%","0%","0",0,813
"DUŠAN SLÁDEK, NEZÁVISLÝ KANDIDÁT","1/11","41","0%","0%","0",0,814
"JIŘÍ ČERNÝ, NEZÁVISLÝ KANDIDÁT","1/11","31","0%","0%","0",0,815
"DAVID MENŠÍK, NEZÁVISLÝ KANDIDÁT","1/11","33","0%","0%","0",0,816
"VÁCLAVA ŠMÍROVÁ, NEZÁVISLÝ KANDIDÁT","1/11","47","100%","100%","0",0,817
"SLAVOMÍR FIALA, NEZÁVISLÝ KANDIDÁT","1/11","64","0%","0%","0",0,818
"PAVEL KREJČÍ, NEZÁVISLÝ KANDIDÁT","1/11","25","0%","0%","0",0,819
"JAROMÍR JÍLEK, NEZÁVISLÝ KANDIDÁT","1/11","54","0%","0%","0",0,820
"PETR CHOTT, NEZÁVISLÝ KANDIDÁT","1/11","35","0%","0%","0",0,821
"MILOŠ HEŘMAN, NEZÁVISLÝ KANDIDÁT","1/11","48","0%","0%","0",0,822
